Description,Price,Ratings,Review Count,URL
"GTX1050Ti 4GB DDR5 Graphics Card, 128bit Desktop Computer Game Video Graphics Card with Sigle Cooling Fan, Low Noise Computer Graphics Card",£96.09,1.0 out of 5 stars,3,https://www.amazon.co.uk//GTX1050Ti-Graphics-Desktop-Computer-Cooling/dp/B09C6KL3C3/ref=sr_1_36?dchild=1&keywords=gpu+graphics+card&qid=1631700058&sr=8-36
Zotac ZT-71115-20L GeForce GT 730 4 GB Graphics Card,£136.00,4.3 out of 5 stars,"1,621",https://www.amazon.co.uk//ZOTAC-ZT-71115-20L-GeForce-Graphics-Card/dp/B00R5UW038/ref=sr_1_37?dchild=1&keywords=gpu+graphics+card&qid=1631700058&sr=8-37
"Palit GeForce RTX 3090 GamingPro 24GB GDDR6X Ray-Tracing LHR Graphics Card, 10496 Core, 1395MHz GPU, 1695MHz Boost, 3 x DisplayPort, HDMI, Advanced TurboFan 3.0","£1,979.00",4.2 out of 5 stars,37,https://www.amazon.co.uk//Palit-GamingPro-Ray-Tracing-Graphics-DisplayPort/dp/B08JQQ1VD1/ref=sr_1_38?dchild=1&keywords=gpu+graphics+card&qid=1631700058&sr=8-38
"Graphics Card GPU Brace Support, Video Card Sag Holder Bracket, GPU Stand, Anodized Aerospace Aluminum (Black)",£14.99,4.6 out of 5 stars,185,https://www.amazon.co.uk//One-enjoy-Graphics-Anodized-Aerospace/dp/B08C2CTPV6/ref=sr_1_39?dchild=1&keywords=gpu+graphics+card&qid=1631700058&sr=8-39
SovelyBoFan Professional GTX1050TI 1GB DDR5 Card Green 128Bit DVI VGA GPU Game Video Card for PC Gaming,£75.36,1.0 out of 5 stars,3,https://www.amazon.co.uk//SovelyBoFan-Professional-GTX1050TI-128Bit-Gaming-Black/dp/B0925RNLTJ/ref=sr_1_40?dchild=1&keywords=gpu+graphics+card&qid=1631700058&sr=8-40
REAMTOP Low Profile / Half Height Bracket HDMI + DVI for ATI Nvidia Video Graphics Card,£7.99,4.5 out of 5 stars,187,https://www.amazon.co.uk//REAMTOP-Profile-Height-Bracket-Graphics/dp/B01N02Q25J/ref=sr_1_41?dchild=1&keywords=gpu+graphics+card&qid=1631700058&sr=8-41
"Gigabyte GeForce GTX 1050 Ti OC Low Profile 4G GeForce GTX 1050 Ti 4GB GDDR5 - graphics cards (NVIDIA, GeForce GTX 1050 Ti, 7680 x 4320 pixels, 1303 MHz, 1417 MHz, 7680 x 4320 pixels), Black",,4.6 out of 5 stars,555,https://www.amazon.co.uk//Gigabyte-GeForce-1050-Profile-GDDR5/dp/B01N33SOXU/ref=sr_1_42?dchild=1&keywords=gpu+graphics+card&qid=1631700058&sr=8-42
LINKUP Vertical GPU Mount Loop Bracket Graphic Card Holder with LINKUP Ultra PCIe 4.0 X16 Gen4 Riser Cable 90 Degree Right Angle 22cm Black Kit,£103.96,3.8 out of 5 stars,47,https://www.amazon.co.uk//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg3_1?ie=UTF8&adId=A01688231LDIEYMH0CQ52&url=%2FLINKUP-Vertical-Bracket-Graphic-Holder-Black-22cm%2Fdp%2FB091Q9BMQ5%2Fref%3Dsr_1_43_sspa%3Fdchild%3D1%26keywords%3Dgpu%2Bgraphics%2Bcard%26qid%3D1631700058%26sr%3D8-43-spons%26psc%3D1&qualifier=1631700058&id=5356805879689650&widgetName=sp_mtf
"EZDIY-FAB Vertical Graphics Card Holder Bracket Support with Multi-Angle,GPU Mount,Video Card VGA Support Kit with PCIE3.0 Riser Cable- Black",£35.99,3.9 out of 5 stars,8,https://www.amazon.co.uk//EZDIY-FAB-Vertical-Graphics-Bracket-Multi-Angle/dp/B08R9YLLCF/ref=sr_1_44?dchild=1&keywords=gpu+graphics+card&qid=1631700058&sr=8-44
"HD6770 Computer Graphics Cards, 1GB 128Bit DDR5 650MHz Graphics Cards, PCI Express 3.0 Slot for Desktop Computer",£83.49,2.4 out of 5 stars,18,https://www.amazon.co.uk//low-noise-computer-graphics-portable-computers-default/dp/B08RNVQYL6/ref=sr_1_45?dchild=1&keywords=gpu+graphics+card&qid=1631700058&sr=8-45
"ASUS ROG Strix Radeon RX 570 OC Edition 8 GB GDDR5, 1310 Mhz, AURA Sync RGB Lighting PCI Express 3.0 Gaming Graphics Card (ROG-STRIX-RX570-O8G-GAMING)",£669.95,4.4 out of 5 stars,"1,324",https://www.amazon.co.uk//ASUS-Radeon-Strix-Graphics-Card/dp/B07XH69LKM/ref=sr_1_46?dchild=1&keywords=gpu+graphics+card&qid=1631700058&sr=8-46
Gigabyte Radeon RX 6700 XT GAMING OC 12GB Graphics Card,,3.8 out of 5 stars,20,https://www.amazon.co.uk//Gigabyte-Radeon-6700-GAMING-Graphics/dp/B08Y746XN7/ref=sr_1_47?dchild=1&keywords=gpu+graphics+card&qid=1631700058&sr=8-47
